data
-0.05885614364191061
0.07905139977042153
-0.030547314033470357
0.0038926919689272754
0.026163166561961715
0.028142248585554364
0.14170575657148882
0.03413087798032299
0.15784008220909684
-0.25
-0.008618289076572305
0.13131971954197852
-0.0005991944794279669
-0.029053886115479377
0.02770963512901231
0.02765493690175319
0.0012356831629530274
-0.0008461653353204757
0.1735848900200318
-0.017174421094885567
0.04161293529778387
-0.04567055077386781
-0.0051441215768427695
0.013067079916071589
0.06576469807419527
-0.02355091085478947
0.04944472989791726
0.08185261307713593
-0.031808688769843024
0.12638858960856114
0.09590840526322691
-0.07455951333635377
0.25
-0.17406888667751838
0.17889559264412214
-0.00983159572197681
0.04489814522317315
-0.1276018962252234
0.12392882597118582
0.11170459630431107
-0.141946097423158
0.010168072812296258
-0.02842900005035745
