data
-0.942505529
 0.6201232996990287
-0.621738498
-0.231499176
0.020847322
 0.043272278227226124
 1.3300591143644622
 0.11112937077712548
 1.5128769773261892
-3.108354423
-0.373260962
 1.2123750451926734
-0.282396691
-0.604816483
0.03837034
0.037750555
-0.261605713
-0.285195115
 1.691281218159708
-0.470210398
 0.19590847838029468
-0.793099724
-0.333895209
-0.127544289
 0.4695718317001374
-0.542462332
 0.2846504552134741
 0.6518638162806312
-0.636031121
 1.1565004671865973
0.81112984
-1.120440235
 2.557139972860919
-2.247979829
 1.7514567300694432
-0.387008926
 0.23313315522333422
-1.721462881
 1.1286289129812133
 0.9901163036384215
-1.883996864
-0.160392906
-0.597735906
